# Raw competition colony counts for all competitions included in analysis of epistasis between the first 5 beneficial mutations (rbs, topA, spoT, glmUS, pykF) to fix in Ara-1 LT population
# Fitness estimates from this file are summarized in 'genotype_fitness.txt', which should be used as the input file for R analysis and figure production scripts. 																							
#1 test strain - all compared against reference genotype REL607																				
#2 test strain genotype	(r=rbs, t=topA, s=spoT, g=glmUS, p=pykF)																			
#3 t0 count of test strain																								
#4 t0 count of reference strain																								
#5 t2 count of test strain																								
#6 t2 count of reference strain																								
#7 Malthusian parameter of test strain																							
#8 Malthusian parameter of reference strain																						
#9 Fitness of test strain relative to the reference strain																				
#10 Experimental block																								
#11 Container used for competition: well = 1 ml medium in 2 ml x 96 ml block; flask 10 ml in 50 ml Erlenmeyer flask																								


TC1092	sp	80	100	315	75	10.5809	8.9227	1.1858	2	wells														
TC1092	sp	92	92	298	58	10.3856	8.7490	1.1871	2	wells														
TC1092	sp	131	178	310	77	10.0717	8.3724	1.2030	4	flask														
TC1092	sp	71	89	296	59	10.6380	8.7992	1.2090	2	wells														
TC1092	sp	143	186	212	52	9.6041	7.9358	1.2102	4	flask														
TC1092	sp	125	173	304	52	10.0991	8.0083	1.2611	4	flask														
TC1093	rp	156	141	133	194	9.0508	9.5294	0.9498	2	wells														
TC1093	rp	184	164	155	171	9.0388	9.2521	0.9769	2	wells														
TC1093	rp	123	187	95	165	8.9520	9.0852	0.9853	2	wells														
TC1093	rp	188	194	158	171	9.0365	9.0841	0.9948	4	wells														
TC1093	rp	135	154	129	154	9.1649	9.2103	0.9951	2	wells														
TC1093	rp	106	87	232	198	9.9936	10.0327	0.9961	2	wells														
TC1093	rp	146	154	141	149	9.1755	9.1773	0.9998	2	wells														
TC1093	rp	99	92	215	193	9.9859	9.9512	1.0035	2	wells														
TC1093	rp	126	117	291	234	10.0474	9.9035	1.0145	2	wells														
TC1093	rp	121	137	226	198	9.8351	9.5786	1.0268	2	wells														
TC1093	rp	135	154	211	187	9.6569	9.4045	1.0268	2	wells														
TC1093	rp	90	107	249	209	10.2280	9.8798	1.0352	2	wells														
TC1093	rp	100	119	234	195	10.0605	9.7042	1.0367	2	wells														
TC1093	rp	91	103	229	180	10.1332	9.7686	1.0373	2	wells														
TC1093	rp	207	189	169	106	9.0075	8.6320	1.0435	4	flask														
TC1093	rp	90	116	218	181	10.0950	9.6552	1.0455	2	wells														
TC1093	rp	83	102	253	197	10.3249	9.8686	1.0462	2	wells														
TC1093	rp	163	155	340	148	9.9455	9.1641	1.0853	4	flask														
TC1093	rp	147	196	341	163	10.0518	9.0260	1.1137	4	flask														
TC1094	rsp	92	88	260	82	10.2492	9.1397	1.1214	2	wells														
TC1094	rsp	82	77	332	92	10.6088	9.3883	1.1300	2	wells														
TC1094	rsp	120	92	392	89	10.3941	9.1772	1.1326	2	wells														
TC1094	rsp	113	93	309	75	10.2163	8.9952	1.1357	2	wells														
TC1094	rsp	98	116	316	107	10.3811	9.1296	1.1371	2	wells														
TC1094	rsp	124	205	213	98	9.7514	8.4723	1.1510	5	flask														
TC1094	rsp	156	179	214	70	9.5265	8.2714	1.1517	4	wells														
TC1094	rsp	100	94	329	73	10.4012	8.9575	1.1612	2	wells														
TC1094	rsp	118	114	348	80	10.2919	8.8562	1.1621	2	wells														
TC1094	rsp	160	182	198	57	9.4234	8.0494	1.1707	5	flask														
TC1094	rsp	184	214	215	63	9.3660	7.9875	1.1726	5	wells														
TC1094	rsp	159	203	220	66	9.5351	8.0868	1.1791	5	wells														
TC1094	rsp	74	74	328	63	10.6993	9.0494	1.1823	2	wells														
TC1094	rsp	191	215	234	60	9.4134	7.9340	1.1865	5	wells														
TC1094	rsp	84	89	244	50	10.2767	8.6337	1.1903	2	wells														
TC1094	rsp	80	98	332	74	10.6334	8.9294	1.1908	2	wells														
TC1094	rsp	141	136	122	26	9.0656	7.5558	1.1998	5	flask														
TC1094	rsp	88	85	400	63	10.7245	8.9108	1.2035	2	wells														
TC1094	rsp	154	208	198	51	9.4617	7.8046	1.2123	4	flask														
TC1094	rsp	85	106	308	58	10.4978	8.6073	1.2196	2	wells														
TC1094	rsp	147	182	223	48	9.6271	7.8775	1.2221	5	flask														
TC1094	rsp	159	188	392	73	10.1127	8.2644	1.2237	4	flask														
TC1094	rsp	86	118	290	56	10.4259	8.4650	1.2316	2	wells														
TC1094	rsp	135	146	228	39	9.7344	7.8903	1.2337	5	flask														
TC1094	rsp	112	129	343	52	10.3296	8.3018	1.2443	2	wells														
TC1094	rsp	146	163	208	34	9.5643	7.6430	1.2514	5	flask														
TC1094	rsp	123	194	200	43	9.6965	7.7037	1.2587	5	flask														
TC1094	rsp	165	211	237	42	9.5725	7.5962	1.2602	5	flask														
TC1094	rsp	135	164	337	50	10.1251	8.0225	1.2621	4	flask														
TC1094	rsp	145	222	251	49	9.7591	7.6995	1.2675	5	wells														
TC1094	rsp	182	178	253	32	9.5397	7.4943	1.2729	5	flask														
TC1094	rsp	137	230	205	22	9.6134	6.8633	1.4007	5	wells														
TC1004a	rtg	165	189	209	123	9.4467	8.7808	1.0758	4	wells														
TC1004a	rtg	150	140	205	89	9.5227	8.7573	1.0874	4	flask														
TC1004a	rtg	112	83	310	98	10.2284	9.3765	1.0909	2	wells														
TC1004a	rtg	98	95	285	117	10.2779	9.4186	1.0912	2	wells														
TC1004a	rtg	117	84	279	78	10.0794	9.1362	1.1032	2	wells														
TC1004a	rtg	90	85	268	90	10.3015	9.2675	1.1116	2	wells														
TC1004a	rtg	160	171	222	91	9.5378	8.5795	1.1117	4	flask														
TC1004a	rtg	96	90	280	91	10.2808	9.2214	1.1149	2	wells														
TC1004a	rtg	135	147	239	84	9.7815	8.6507	1.1307	4	flask														
TC1004a	rtg	163	145	284	77	9.7656	8.5774	1.1385	1	wells														
TC1004a	rtg	166	221	184	78	9.3133	8.1689	1.1401	5	flask														
TC1004a	rtg	104	135	201	70	9.8693	8.5536	1.1538	2	wells														
TC1004a	rtg	154	133	221	53	9.5716	8.2903	1.1546	1	wells														
TC1004a	rtg	130	171	205	72	9.6658	8.3453	1.1582	5	flask														
TC1004a	rtg	162	136	199	46	9.4160	8.1263	1.1587	1	wells														
TC1004a	rtg	114	142	283	88	10.1196	8.7319	1.1589	2	wells														
TC1004a	rtg	142	188	240	80	9.7352	8.3559	1.1651	5	flask														
TC1004a	rtg	60	100	270	96	10.7144	9.1695	1.1685	2	wells														
TC1004a	rtg	102	125	293	81	10.2655	8.7765	1.1697	2	wells														
TC1004a	rtg	176	148	207	42	9.3726	7.9508	1.1788	5	flask														
TC1004a	rtg	115	139	193	53	9.7281	8.2462	1.1797	1	wells														
TC1004a	rtg	154	152	216	49	9.5487	8.0783	1.1820	1	wells														
TC1004a	rtg	116	123	234	43	9.9121	8.1594	1.2148	1	wells														
TC1004a	rtg	169	200	189	43	9.3222	7.6732	1.2149	5	flask														
TC1004a	rtg	136	175	195	24	9.5707	7.2236	1.3249	1	wells														
TC1004a	rtg	87	121	211	23	10.0963	7.5500	1.3372	1	wells														
TC1013a	tgp	136	176	193	109	9.5604	8.7312	1.0950	4	flask														
TC1013a	tgp	80	90	294	117	10.5119	9.4727	1.1097	2	wells														
TC1013a	tgp	74	76	291	104	10.5796	9.5240	1.1108	2	wells														
TC1013a	tgp	81	70	331	96	10.6180	9.5262	1.1146	2	wells														
TC1013a	tgp	90	105	341	122	10.5424	9.3604	1.1263	2	wells														
TC1013a	tgp	143	171	204	83	9.5656	8.4875	1.1270	2	wells														
TC1013a	tgp	95	91	313	89	10.4027	9.1881	1.1322	2	wells														
TC1013a	tgp	109	129	318	95	10.2810	8.9044	1.1546	2	wells														
TC1013a	tgp	67	107	230	86	10.4437	8.9919	1.1615	2	wells														
TC1013a	tgp	150	225	236	86	9.6635	8.2486	1.1715	4	wells														
TC1013a	tgp	104	146	331	98	10.3681	8.8117	1.1766	2	wells														
TC1013a	tgp	80	94	167	27	9.9463	7.9629	1.2491	1	wells														
TC1013a	tgp	117	138	220	35	9.8418	7.8384	1.2556	1	wells														
TC1013a	tgp	156	170	219	34	9.5496	7.6009	1.2564	1	wells														
TC1013a	tgp	164	139	228	27	9.5398	7.5717	1.2599	1	wells														
TC1013a	tgp	152	175	241	34	9.6713	7.5719	1.2773	4	flask														
TC1013a	tgp	143	141	275	31	9.8643	7.6956	1.2818	1	wells														
TC1013a	tgp	124	160	288	33	10.0530	7.6317	1.3173	1	wells														
TC1013a	tgp	114	188	211	31	9.8260	7.4079	1.3264	4	flask														
TC1013a	tgp	100	141	258	29	10.1581	7.6289	1.3315	1	wells														
TC1013a	tgp	137	156	299	25	9.9908	7.3794	1.3539	1	wells														
TC1013a	tgp	117	177	260	28	10.0088	7.3664	1.3587	1	wells														
TC1015a	rtp	90	82	267	91	10.2978	9.3145	1.1056	2	wells														
TC1015a	rtp	165	160	209	73	9.4467	8.4256	1.1212	4	wells														
TC1015a	rtp	121	127	318	103	10.1766	9.0009	1.1306	2	wells														
TC1015a	rtp	95	105	380	121	10.5966	9.3522	1.1331	2	wells														
TC1015a	rtp	74	85	336	106	10.7234	9.4311	1.1370	2	wells														
TC1015a	rtp	125	122	239	71	9.8585	8.6690	1.1372	1	wells														
TC1015a	rtp	120	108	356	81	10.2978	8.9227	1.1541	2	wells														
TC1015a	rtp	104	129	300	92	10.2697	8.8723	1.1575	2	wells														
TC1015a	rtp	181	173	220	58	9.4055	8.1175	1.1587	4	flask														
TC1015a	rtp	87	96	321	81	10.5159	9.0404	1.1632	2	wells														
TC1015a	rtp	100	100	256	57	10.1503	8.6482	1.1737	2	wells														
TC1015a	rtp	160	153	230	51	9.5732	8.1117	1.1802	1	wells														
TC1015a	rtp	107	129	380	91	10.4777	8.8614	1.1824	2	wells														
TC1015a	rtp	133	122	255	43	9.8613	8.1675	1.2074	1	wells														
TC1015a	rtp	126	152	233	48	9.8251	8.0577	1.2193	4	flask														
TC1015a	rtp	147	192	249	56	9.7374	7.9782	1.2205	4	flask														
TC1015a	rtp	171	167	236	41	9.5325	7.8059	1.2212	1	wells														
TC1015a	rtp	146	159	263	42	9.7989	7.8791	1.2437	1	wells														
TC1015a	rtp	163	144	223	28	9.5238	7.5727	1.2576	1	wells														
TC1015a	rtp	167	149	251	30	9.6178	7.6076	1.2642	1	wells														
TC1015a	rtp	152	205	191	35	9.4387	7.4427	1.2682	1	wells														
TC1015a	rtp	111	138	172	21	9.6483	7.3276	1.3167	1	wells														
TC1017a	rtsp	79	65	301	54	10.5480	9.0249	1.1688	2	wells														
TC1017a	rtsp	133	113	243	47	9.8131	8.3331	1.1776	1	wells														
TC1017a	rtsp	149	163	204	51	9.5245	8.0484	1.1834	4	flask														
TC1017a	rtsp	105	105	234	38	10.0117	8.1940	1.2218	1	wells														
TC1017a	rtsp	67	109	311	71	10.7454	8.7817	1.2236	2	wells														
TC1017a	rtsp	104	115	260	44	10.1266	8.2496	1.2275	2	wells														
TC1017a	rtsp	90	70	352	38	10.5742	8.5994	1.2296	2	wells														
TC1017a	rtsp	92	79	322	38	10.4631	8.4785	1.2341	2	wells														
TC1017a	rtsp	69	81	329	47	10.7723	8.6660	1.2430	2	wells														
TC1017a	rtsp	136	168	183	34	9.5072	7.6127	1.2489	4	flask														
TC1017a	rtsp	155	205	236	45	9.6307	7.6940	1.2517	4	wells														
TC1017a	rtsp	103	127	381	56	10.5184	8.3915	1.2535	2	wells														
TC1017a	rtsp	61	99	311	55	10.8393	8.6226	1.2571	2	wells														
TC1017a	rtsp	129	144	222	29	9.7532	7.6078	1.2820	1	wells														
TC1017a	rtsp	143	147	258	25	9.8005	7.4388	1.3175	1	wells														
TC1017a	rtsp	143	157	281	26	9.8859	7.4122	1.3337	1	wells														
TC1017a	rtsp	101	172	261	26	10.1597	7.3209	1.3878	1	wells														
TC1017a	rtsp	133	213	199	21	9.6133	6.8936	1.3945	1	wells														
TC1017a	rtsp	97	169	298	22	10.3327	7.1715	1.4408	1	wells														
TC1017a	rtsp	123	201	295	20	10.0851	6.9028	1.4610	1	wells														
TC1024a	tsp	82	102	232	69	10.2504	8.8195	1.1622	2	wells														
TC1024a	tsp	142	175	192	56	9.5120	8.0709	1.1786	4	wells														
TC1024a	tsp	76	100	316	73	10.6353	8.8956	1.1956	2	wells														
TC1024a	tsp	78	118	329	66	10.6497	8.6293	1.2341	2	wells														
TC1024a	tsp	88	100	297	44	10.4267	8.3894	1.2429	2	wells														
TC1024a	tsp	141	173	251	45	9.7870	7.8637	1.2446	4	flask														
TC1024a	tsp	155	136	199	27	9.4602	7.5935	1.2458	1	wells														
TC1024a	tsp	106	142	302	52	10.2573	8.2058	1.2500	2	wells														
TC1024a	tsp	88	108	348	49	10.5852	8.4200	1.2571	2	wells														
TC1024a	tsp	56	90	248	44	10.6984	8.4947	1.2594	2	wells														
TC1024a	tsp	55	90	268	47	10.7940	8.5607	1.2609	2	wells														
TC1024a	tsp	69	120	330	54	10.7753	8.4118	1.2810	2	wells														
TC1024a	tsp	116	141	200	27	9.7551	7.5574	1.2908	1	wells														
TC1024a	tsp	110	138	243	32	10.0029	7.7488	1.2909	1	wells														
TC1024a	tsp	99	127	217	27	9.9951	7.6620	1.3045	1	wells														
TC1024a	tsp	122	167	251	33	9.9318	7.5889	1.3087	4	flask														
TC1024a	tsp	124	162	273	31	9.9995	7.5567	1.3233	4	flask														
TC1024a	tsp	135	206	249	34	9.8225	7.4088	1.3258	1	wells														
TC1024a	tsp	103	139	235	23	10.0352	7.4114	1.3540	1	wells														
TC1024a	tsp	126	169	305	28	10.0944	7.4126	1.3618	1	wells														
TC1024a	tsp	111	157	332	30	10.3059	7.5553	1.3641	1	wells														
TC1024a	tsp	99	154	345	23	10.4588	7.3089	1.4310	1	wells														
TC1034a	tg	108	116	220	122	9.9218	9.2608	1.0714	1	wells														
TC1034a	tg	169	179	216	118	9.4557	8.7936	1.0753	5	wells														
TC1034a	tg	152	139	252	89	9.7159	8.7645	1.1085	5	flask														
TC1034a	tg	180	183	218	87	9.4019	8.4668	1.1104	4	wells														
TC1034a	tg	164	156	202	73	9.4187	8.4509	1.1145	1	wells														
TC1034a	tg	124	174	209	101	9.7324	8.6664	1.1230	5	wells														
TC1034a	tg	163	152	223	64	9.5238	8.3453	1.1412	5	flask														
TC1034a	tg	165	206	230	83	9.5425	8.3013	1.1495	5	wells														
TC1034a	tg	77	81	239	64	10.3430	8.9748	1.1525	1	wells														
TC1034a	tg	90	91	255	60	10.2518	8.7938	1.1658	1	wells														
TC1034a	tg	159	144	252	57	9.6709	8.2836	1.1675	1	wells														
TC1034a	tg	188	128	263	43	9.5461	8.1195	1.1757	1	wells														
TC1034a	tg	112	160	367	101	10.3972	8.7503	1.1882	4	flask														
TC1034a	tg	153	214	207	64	9.5126	8.0032	1.1886	1	wells														
TC1034a	tg	147	136	225	42	9.6360	8.0354	1.1992	5	flask														
TC1034a	tg	134	168	224	54	9.7241	8.0754	1.2042	5	flask														
TC1034a	tg	132	130	279	50	9.9588	8.2548	1.2064	1	wells														
TC1034a	tg	127	119	226	39	9.7867	8.0948	1.2090	1	wells														
TC1034a	tg	146	174	229	46	9.6605	7.8799	1.2260	5	flask														
TC1034a	tg	112	165	350	71	10.3498	8.3671	1.2370	4	flask														
TC1034a	tg	157	175	278	36	9.7817	7.6291	1.2822	4	flask														
TC1034b	tg	230	218	239	123	9.2487	8.6380	1.0707	5	wells														
TC1034b	tg	99	71	351	119	10.4760	9.7268	1.0770	2	wells														
TC1034b	tg	194	179	243	110	9.4355	8.7234	1.0816	5	wells														
TC1034b	tg	117	126	287	137	10.1076	9.2940	1.0875	2	wells														
TC1034b	tg	114	86	337	111	10.2942	9.4655	1.0875	2	wells														
TC1034b	tg	114	120	273	126	10.0836	9.2591	1.0890	2	wells														
TC1034b	tg	104	76	333	103	10.3741	9.5143	1.0904	2	wells														
TC1034b	tg	81	96	279	127	10.4471	9.4902	1.1008	2	wells														
TC1034b	tg	134	124	376	125	10.2421	9.2184	1.1111	2	wells														
TC1034b	tg	199	203	230	92	9.3551	8.4189	1.1112	5	wells														
TC1034b	tg	113	130	273	114	10.0924	9.0790	1.1116	2	wells														
TC1034b	tg	97	114	315	129	10.3882	9.3340	1.1129	2	wells														
TC1034b	tg	82	90	246	91	10.3090	9.2214	1.1179	2	wells														
TC1034b	tg	126	111	351	104	10.2348	9.1452	1.1191	2	wells														
TC1034b	tg	177	159	233	75	9.4852	8.4589	1.1213	5	flask														
TC1034b	tg	130	139	347	123	10.1921	9.0881	1.1215	2	wells														
TC1034b	tg	98	111	343	124	10.4631	9.3211	1.1225	2	wells														
TC1034b	tg	170	160	209	67	9.4169	8.3399	1.1291	5	flask														
TC1034b	tg	194	214	181	69	9.1410	8.0785	1.1315	5	flask														
TC1034b	tg	103	115	365	110	10.4755	9.1659	1.1429	2	wells														
TC1034b	tg	138	150	115	38	9.0280	7.8373	1.1519	5	flask														
TC1034b	tg	123	154	353	112	10.2646	8.8919	1.1544	2	wells														
TC1034b	tg	162	186	205	59	9.4458	8.0621	1.1716	5	flask														
TC1034b	tg	180	215	250	67	9.5388	8.0444	1.1858	5	flask														
TC1034b	tg	145	170	231	55	9.6760	8.0819	1.1972	5	flask														
TC1034b	tg	171	229	241	66	9.5535	7.9663	1.1992	5	wells														
TC1034b	tg	132	143	177	36	9.5037	7.8310	1.2136	5	flask														
TC1034b	tg	125	161	222	51	9.7847	8.0608	1.2139	5	flask														
TC1034b	tg	150	193	231	47	9.6421	7.7978	1.2365	5	flask														
TC1034b	tg	137	157	142	24	9.2462	7.3321	1.2610	5	flask														
TC1077a	rsgp	145	93	388	70	10.1946	8.9262	1.1421	2	wells														
TC1077a	rsgp	128	97	359	70	10.2416	8.8841	1.1528	2	wells														
TC1077a	rsgp	86	107	341	84	10.5879	8.9683	1.1806	2	wells														
TC1077a	rsgp	92	82	361	61	10.5774	8.9145	1.1865	2	wells														
TC1077a	rsgp	83	78	374	64	10.7158	9.0125	1.1890	2	wells														
TC1077a	rsgp	113	112	345	66	10.3265	8.6815	1.1895	2	wells														
TC1077a	rsgp	104	100	365	62	10.4658	8.7323	1.1985	2	wells														
TC1077a	rsgp	101	90	406	59	10.6016	8.7881	1.2064	2	wells														
TC1077a	rsgp	145	166	215	47	9.6042	7.9485	1.2083	4	flask														
TC1077a	rsgp	74	91	367	68	10.8116	8.9190	1.2122	2	wells														
TC1077a	rsgp	144	142	302	52	9.9510	8.2058	1.2127	4	wells														
TC1077a	rsgp	155	184	210	43	9.5140	7.7566	1.2266	4	flask														
TC1077a	rsgp	72	105	338	66	10.7567	8.7460	1.2299	2	wells														
TC1077a	rsgp	100	117	323	54	10.3828	8.4372	1.2306	2	wells														
TC1077a	rsgp	75	93	316	52	10.6486	8.6290	1.2340	2	wells														
TC1077a	rsgp	136	192	329	64	10.0937	8.1117	1.2443	4	flask														
TC1077a	rsgp	108	126	346	50	10.3746	8.2861	1.2521	2	wells														
TC1077a	rsgp	90	111	362	49	10.6022	8.3926	1.2633	2	wells														
TC1077a	rsgp	87	100	391	45	10.7131	8.4118	1.2736	2	wells														
TC1082b	sgp	152	134	218	69	9.5710	8.5466	1.1199	4	wells														
TC1082b	sgp	130	181	211	90	9.6947	8.5117	1.1390	3	wells														
TC1082b	sgp	142	160	191	65	9.5068	8.3096	1.1441	5	flask														
TC1082b	sgp	170	235	228	91	9.5039	8.2616	1.1504	3	wells														
TC1082b	sgp	187	90	270	37	9.5777	8.3214	1.1510	5	flask														
TC1082b	sgp	120	149	216	73	9.7981	8.4969	1.1531	3	wells														
TC1082b	sgp	103	163	175	72	9.7404	8.3933	1.1605	3	wells														
TC1082b	sgp	141	150	216	60	9.6369	8.2940	1.1619	3	wells														
TC1082b	sgp	111	159	236	73	9.9646	8.4319	1.1818	3	wells														
TC1082b	sgp	94	153	243	81	10.1601	8.5744	1.1849	3	wells														
TC1082b	sgp	106	169	209	71	9.8892	8.3431	1.1853	3	wells														
TC1082b	sgp	164	157	201	44	9.4138	7.9383	1.1859	4	flask														
TC1082b	sgp	136	142	168	39	9.4216	7.9181	1.1899	4	flask														
TC1082b	sgp	119	152	228	51	9.8606	8.1183	1.2146	5	flask														
TC1082b	sgp	161	147	238	39	9.6012	7.8835	1.2179	4	flask														
TC1082b	sgp	107	161	171	44	9.6792	7.9131	1.2232	5	flask														
TC1082b	sgp	140	226	167	37	9.3867	7.4007	1.2683	5	flask														
TC1082b	sgp	132	212	203	31	9.6407	7.2877	1.3229	5	flask														
TC934b	rtgp	102	74	296	89	10.2757	9.3949	1.0938	2	wells														
TC934b	rtgp	106	98	306	102	10.2705	9.2503	1.1103	2	wells														
TC934b	rtgp	115	109	312	97	10.2084	9.0937	1.1226	2	wells														
TC934b	rtgp	71	89	302	112	10.6581	9.4402	1.1290	2	wells														
TC934b	rtgp	199	198	183	58	9.1265	7.9825	1.1433	4	wells														
TC934b	rtgp	108	95	381	86	10.4710	9.1108	1.1493	2	wells														
TC934b	rtgp	85	107	334	94	10.5788	9.0808	1.1650	2	wells														
TC934b	rtgp	79	86	289	68	10.5073	8.9755	1.1707	2	wells														
TC934b	rtgp	88	110	259	70	10.2898	8.7584	1.1749	2	wells														
TC934b	rtgp	81	112	292	73	10.4926	8.7823	1.1947	2	wells														
TC934b	rtgp	75	87	306	62	10.6164	8.8716	1.1967	2	wells														
TC934b	rtgp	67	119	297	76	10.6994	8.7620	1.2211	2	wells														
TC934b	rtgp	165	197	214	45	9.4704	7.7338	1.2245	4	flask														
TC934b	rtgp	137	141	243	40	9.7834	7.9505	1.2305	4	flask														
TC934b	rtgp	102	118	354	57	10.4547	8.4827	1.2325	2	wells														
TC934b	rtgp	60	125	319	81	10.8812	8.7765	1.2398	2	wells														
TC934b	rtgp	95	135	303	45	10.3702	8.1117	1.2784	2	wells														
TC934b	rtgp	92	159	235	32	10.1481	7.6072	1.3340	4	flask														
TC936b	rs	131	137	160	146	9.4103	9.2740	1.0147	4	flask														
TC936b	rs	99	94	250	120	10.1367	9.4545	1.0721	2	wells														
TC936b	rs	154	164	221	123	9.5716	8.9227	1.0727	2	wells														
TC936b	rs	112	104	275	124	10.1086	9.3862	1.0770	2	wells														
TC936b	rs	95	65	318	99	10.4185	9.6311	1.0818	2	wells														
TC936b	rs	137	171	198	110	9.5786	8.7692	1.0923	4	flask														
TC936b	rs	145	176	152	81	9.2575	8.4343	1.0976	4	flask														
TC936b	rs	90	80	285	100	10.3630	9.4335	1.0985	2	wells														
TC936b	rs	82	53	303	73	10.5174	9.5305	1.1035	2	wells														
TC936b	rs	91	103	296	125	10.3898	9.4039	1.1048	2	wells														
TC936b	rs	177	129	259	71	9.5910	8.6132	1.1135	1	wells														
TC936b	rs	94	89	331	105	10.4692	9.3757	1.1166	2	wells														
TC936b	rs	166	249	197	110	9.3816	8.3934	1.1177	1	wells														
TC936b	rs	147	163	234	93	9.6752	8.6492	1.1186	4	wells														
TC936b	rs	68	69	297	93	10.6846	9.5088	1.1236	2	wells														
TC936b	rs	186	128	229	51	9.4183	8.2901	1.1361	1	wells														
TC936b	rs	62	96	245	102	10.5845	9.2710	1.1417	2	wells														
TC936b	rs	163	147	227	60	9.5415	8.3143	1.1476	1	wells														
TC936b	rs	161	158	177	51	9.3051	8.0796	1.1517	1	wells														
TC936b	rs	149	128	200	46	9.5047	8.1870	1.1610	1	wells														
TC936b	rs	160	137	169	36	9.2651	7.8739	1.1767	1	wells														
TC936b	rs	149	137	225	46	9.6225	8.1190	1.1852	1	wells														
TC936b	rs	154	159	195	37	9.4464	7.7524	1.2185	1	wells														
TC937a	sg	85	71	278	127	10.3953	9.7918	1.0616	2	wells														
TC937a	sg	156	149	196	108	9.4386	8.8885	1.0619	4	flask														
TC937a	sg	174	167	196	105	9.3294	8.7463	1.0667	4	flask														
TC937a	sg	161	150	193	97	9.3916	8.7744	1.0703	5	flask														
TC937a	sg	108	100	308	144	10.2583	9.5750	1.0714	2	wells														
TC937a	sg	155	171	183	105	9.3764	8.7226	1.0750	5	flask														
TC937a	sg	177	185	150	83	9.0448	8.4088	1.0756	5	flask														
TC937a	sg	171	164	210	102	9.4158	8.7354	1.0779	4	flask														
TC937a	sg	76	84	304	141	10.5966	9.7283	1.0893	2	wells														
TC937a	sg	146	195	159	97	9.2956	8.5121	1.0921	5	flask														
TC937a	sg	180	196	208	101	9.3549	8.5473	1.0945	4	wells														
TC937a	sg	87	89	290	119	10.4143	9.5008	1.0961	2	wells														
TC937a	sg	110	114	315	128	10.2624	9.3262	1.1004	2	wells														
TC937a	sg	91	99	305	125	10.4198	9.4435	1.1034	2	wells														
TC937a	sg	182	223	215	107	9.3770	8.4760	1.1063	5	wells														
TC937a	sg	106	120	289	118	10.2133	9.1935	1.1109	2	wells														
TC937a	sg	140	159	241	102	9.7535	8.7664	1.1126	3	wells														
TC937a	sg	155	164	252	97	9.6963	8.6852	1.1164	3	wells														
TC937a	sg	184	212	215	91	9.3660	8.3646	1.1197	5	wells														
TC937a	sg	92	123	321	138	10.4600	9.3254	1.1217	2	wells														
TC937a	sg	141	166	200	83	9.5599	8.5172	1.1224	3	wells														
TC937a	sg	159	288	176	114	9.3119	8.2836	1.1241	1	wells														
TC937a	sg	165	177	190	71	9.3514	8.2969	1.1271	5	flask														
TC937a	sg	159	200	169	74	9.2713	8.2161	1.1284	5	flask														
TC937a	sg	199	243	207	87	9.2498	8.1832	1.1303	5	wells														
TC937a	sg	158	186	212	83	9.5043	8.4034	1.1310	5	flask														
TC937a	sg	158	116	174	43	9.3068	8.2180	1.1325	1	wells														
TC937a	sg	153	158	166	57	9.2919	8.1908	1.1344	5	flask														
TC937a	sg	131	162	226	86	9.7557	8.5771	1.1374	3	wells														
TC937a	sg	145	160	268	89	9.8246	8.6238	1.1392	3	wells														
TC937a	sg	119	151	252	91	9.9606	8.7039	1.1444	3	wells														
TC937a	sg	146	173	242	84	9.7157	8.4879	1.1447	3	wells														
TC937a	sg	124	129	198	60	9.6783	8.4449	1.1461	1	wells														
TC937a	sg	123	154	202	73	9.7064	8.4638	1.1468	5	flask														
TC937a	sg	137	187	242	94	9.7793	8.5225	1.1475	3	wells														
TC937a	sg	174	127	257	53	9.6004	8.3364	1.1516	1	wells														
TC937a	sg	168	141	193	47	9.3491	8.1117	1.1525	1	wells														
TC937a	sg	134	164	198	68	9.6008	8.3300	1.1526	5	flask														
TC937a	sg	163	177	219	63	9.5057	8.1773	1.1624	5	flask														
TC937a	sg	169	160	248	56	9.5939	8.1605	1.1756	1	wells														
TC937a	sg	171	152	217	47	9.4486	8.0366	1.1757	1	wells														
TC937a	sg	176	256	209	72	9.3822	7.9418	1.1814	5	wells														
TC937a	sg	130	139	267	45	9.9301	8.0825	1.2286	1	wells														
TC937a	sg	148	134	291	40	9.8865	8.0014	1.2356	1	wells														
TC957a	rsg	149	115	170	285	9.3422	10.1179	0.9233	1	wells														
TC957a	rsg	171	136	166	93	9.1807	8.8303	1.0397	1	wells														
TC957a	rsg	149	143	215	105	9.5770	8.9015	1.0759	4	flask														
TC957a	rsg	98	81	268	96	10.2164	9.3802	1.0891	2	wells														
TC957a	rsg	173	199	237	124	9.5251	8.7373	1.0902	4	flask														
TC957a	rsg	142	132	224	85	9.6662	8.7702	1.1022	2	wells														
TC957a	rsg	169	143	204	72	9.3986	8.5242	1.1026	1	wells														
TC957a	rsg	113	103	321	105	10.2544	9.2296	1.1110	2	wells														
TC957a	rsg	56	85	225	118	10.6011	9.5384	1.1114	2	wells														
TC957a	rsg	86	106	236	100	10.2198	9.1521	1.1167	2	wells														
TC957a	rsg	122	106	365	101	10.3062	9.1620	1.1249	2	wells														
TC957a	rsg	117	135	328	118	10.2412	9.0758	1.1284	2	wells														
TC957a	rsg	164	144	280	81	9.7453	8.6350	1.1286	1	wells														
